Player,Primary_Pos,Club,League,Age,Market_Value_EUR,Predicted_Value,Gap,Value_Ratio
Mohamed Ali Cho,FW,Nice,fr Ligue 1,21.0,15000000,7808963.0,-7191037.0,0.5205975333333334
Hicham Boudaoui,MF,Nice,fr Ligue 1,25.0,12000000,4806165.5,-7193834.5,0.4005137916666667
David Raum,DF,RB Leipzig,de Bundesliga,27.0,25000000,17797128.0,-7202872.0,0.71188512
Nico Schlotterbeck,DF,Dortmund,de Bundesliga,25.0,55000000,47756390.0,-7243608.0,0.8682980363636363
Giuliano Simeone,MF,AtlÃ©tico Madrid,es La Liga,22.0,40000000,32731928.0,-7268072.0,0.8182982
Rocco Reitz,MF,Gladbach,de Bundesliga,23.0,20000000,12646317.0,-7353683.0,0.63231585
Philipp Treu,DF,Freiburg,de Bundesliga,24.0,15000000,7645074.0,-7354926.0,0.5096716
Tosin Adarabioyo,DF,Chelsea,eng Premier League,27.0,16000000,8629855.0,-7370145.0,0.5393659375
Bazoumana TourÃ©,MF,Hoffenheim,de Bundesliga,19.0,40000000,32596796.0,-7403204.0,0.8149199
DodÃ´,DF,Fiorentina,it Serie A,26.0,16000000,8574145.0,-7425855.0,0.5358840625
Miguel RomÃ¡n,MF,Celta Vigo,es La Liga,22.0,15000000,7570374.0,-7429626.0,0.5046916
Alisson,GK,Liverpool,eng Premier League,32.0,15000000,7537372.5,-7462627.5,0.5024915
Noahkai Banks,DF,Augsburg,de Bundesliga,18.0,20000000,12483949.0,-7516051.0,0.62419745
Aleksandr Golovin,MF,Monaco,fr Ligue 1,29.0,18000000,10424087.0,-7575913.0,0.5791159444444445
Leopold Querfeld,DF,Union Berlin,de Bundesliga,21.0,20000000,12416508.0,-7583492.0,0.6208254
Jaydee Canvot,DF,Crystal Palace,eng Premier League,19.0,28000000,20402288.0,-7597712.0,0.7286531428571429
Randal Kolo Muani,FW,Tottenham Hotspur,eng Premier League,26.0,20000000,12401360.0,-7598640.0,0.620068
Neil El Aynaoui,MF,Roma,it Serie A,24.0,23000000,15392644.0,-7607356.0,0.6692453913043478
Vanja MilinkoviÄ‡-SaviÄ‡,GK,Napoli,it Serie A,28.0,20000000,12358621.0,-7641379.0,0.61793105
Thibaut Courtois,GK,Real Madrid,es La Liga,33.0,15000000,7354418.5,-7645581.5,0.49029456666666665
Raoul Bellanova,MF,Atalanta,it Serie A,25.0,15000000,7312617.0,-7687383.0,0.4875078
Bernardo Silva,MF,Manchester City,eng Premier League,30.0,22000000,14221973.0,-7778027.0,0.6464533181818182
Isak Hien,DF,Atalanta,it Serie A,26.0,22000000,14207522.0,-7792478.0,0.6457964545454545
Robin Le Normand,DF,AtlÃ©tico Madrid,es La Liga,28.0,20000000,12172868.0,-7827132.0,0.6086434
Noni Madueke,FW,Arsenal,eng Premier League,23.0,50000000,42153870.0,-7846128.0,0.84307744
Carlos Ãlvarez,MF,Levante,es La Liga,21.0,15000000,7126284.5,-7873715.5,0.4750856333333333
VÃ­ctor MuÃ±oz,MF,Osasuna,es La Liga,22.0,30000000,22114268.0,-7885732.0,0.7371422666666667
Evann Guessand,MF,Aston Villa,eng Premier League,24.0,25000000,17066008.0,-7933992.0,0.68264032
Oscar HÃ¸jlund,MF,Eintracht Frankfurt,de Bundesliga,20.0,15000000,7034151.5,-7965848.5,0.4689434333333333
AntonÃ­n KinskÃ½,GK,Tottenham Hotspur,eng Premier League,22.0,15000000,7034004.0,-7965996.0,0.4689336
Andrei Ratiu,DF,Rayo Vallecano,es La Liga,27.0,18000000,10007362.0,-7992638.0,0.5559645555555556
Jean-Ricner Bellegarde,MF,Wolves,eng Premier League,27.0,16000000,7991967.0,-8008033.0,0.4994979375
Antonee Robinson,DF,Fulham,eng Premier League,27.0,22000000,13990269.0,-8009731.0,0.6359213181818182
Aladji Bamba,MF,Monaco,fr Ligue 1,19.0,18000000,9952559.0,-8047441.0,0.5529199444444445
Lorenzo Bernasconi,MF,Atalanta,it Serie A,21.0,20000000,11808389.0,-8191611.0,0.59041945
Conor Gallagher,MF,Tottenham Hotspur,eng Premier League,25.0,32000000,23786000.0,-8214000.0,0.7433125
Patrick Osterhage,MF,Freiburg,de Bundesliga,25.0,12000000,3778714.2,-8221285.75,0.3148928541666667
Abdukodir Khusanov,DF,Manchester City,eng Premier League,21.0,50000000,41737770.0,-8262232.0,0.83475536
Pietro Comuzzo,DF,Fiorentina,it Serie A,20.0,18000000,9626078.0,-8373922.0,0.5347821111111111
Bilal El Khannouss,MF,Stuttgart,de Bundesliga,21.0,35000000,26623968.0,-8376032.0,0.7606848
Jack Grealish,MF,Everton,eng Premier League,29.0,20000000,11537576.0,-8462424.0,0.5768788
Franco Mastantuono,MF,Real Madrid,es La Liga,17.0,45000000,36537120.0,-8462880.0,0.811936
Jens Stage,MF,Werder Bremen,de Bundesliga,28.0,14000000,5491180.0,-8508820.0,0.39222714285714283
Facundo Medina,DF,Marseille,fr Ligue 1,26.0,18000000,9443531.0,-8556469.0,0.5246406111111112
Billy Gilmour,MF,Napoli,it Serie A,24.0,20000000,11400898.0,-8599102.0,0.5700449
Mike Maignan,GK,Milan,it Serie A,30.0,20000000,11316405.0,-8683595.0,0.56582025
Rudy Matondo,MF,Paris FC,fr Ligue 1,17.0,20000000,11285108.0,-8714892.0,0.5642554
Gavi,MF,Barcelona,es La Liga,20.0,30000000,21228664.0,-8771336.0,0.7076221333333333
NiccolÃ² Pisilli,MF,Roma,it Serie A,20.0,30000000,21220648.0,-8779352.0,0.7073549333333333
Malick Thiaw,DF,Newcastle United,eng Premier League,23.0,45000000,36180670.0,-8819328.0,0.8040149333333333
Daniel MuÃ±oz,MF,Crystal Palace,eng Premier League,29.0,22000000,13137504.0,-8862496.0,0.5971592727272728
Rasmus HÃ¸jlund,FW,Napoli,it Serie A,22.0,60000000,51050960.0,-8949040.0,0.8508493333333333
Alessandro Buongiorno,DF,Napoli,it Serie A,26.0,30000000,21031184.0,-8968816.0,0.7010394666666667
Marshall Munetsi,MF,Wolves,eng Premier League,29.0,15000000,6008412.0,-8991588.0,0.4005608
Nadiem Amiri,MF,Mainz 05,de Bundesliga,28.0,17000000,7973163.5,-9026836.5,0.46900961764705884
Amadou Onana,MF,Aston Villa,eng Premier League,23.0,45000000,35961336.0,-9038664.0,0.7991408
Williot Swedberg,FW,Celta Vigo,es La Liga,21.0,20000000,10961167.0,-9038833.0,0.54805835
Francesco Camarda,FW,Lecce,it Serie A,17.0,15000000,5857970.5,-9142029.5,0.39053136666666666
Dilane Bakwa,MF,Nottingham Forest,eng Premier League,22.0,28000000,18853096.0,-9146904.0,0.6733248571428572
Lewis Ferguson,MF,Bologna,it Serie A,25.0,14000000,4834409.0,-9165591.0,0.3453149285714286
Ã“scar Mingueza,MF,Celta Vigo,es La Liga,26.0,18000000,8804505.0,-9195495.0,0.4891391666666667
Cristhian Mosquera,DF,Arsenal,eng Premier League,21.0,40000000,30771212.0,-9228788.0,0.7692803
Ismaila Sarr,MF,Crystal Palace,eng Premier League,27.0,40000000,30719668.0,-9280332.0,0.7679917
Mateus Fernandes,MF,West Ham United,eng Premier League,21.0,50000000,40669636.0,-9330364.0,0.81339272
Cody Gakpo,MF,Liverpool,eng Premier League,26.0,60000000,50662950.0,-9337048.0,0.8443825333333334
Fer LÃ³pez,MF,Celta Vigo,es La Liga,21.0,16000000,6635323.5,-9364676.5,0.41470771875
Lucas PaquetÃ¡,MF,West Ham United,eng Premier League,27.0,32000000,22614180.0,-9385820.0,0.706693125
Yunus Musah,MF,Atalanta,it Serie A,22.0,14000000,4573954.0,-9426046.0,0.326711
Jeremie Frimpong,DF,Liverpool,eng Premier League,24.0,35000000,25540564.0,-9459436.0,0.7297304
Johnny Cardoso,MF,AtlÃ©tico Madrid,es La Liga,23.0,20000000,10504602.0,-9495398.0,0.5252301
Mike Penders,GK,Strasbourg,fr Ligue 1,20.0,25000000,15485817.0,-9514183.0,0.61943268
Diego Coppola,DF,Paris FC,fr Ligue 1,21.0,18000000,8475862.0,-9524138.0,0.47088122222222223
Alisson Santos,MF,Napoli,it Serie A,22.0,28000000,18436432.0,-9563568.0,0.658444
Thierno Barry,FW,Everton,eng Premier League,22.0,30000000,20436016.0,-9563984.0,0.6812005333333333
Manuel Ugarte,MF,Manchester Utd,eng Premier League,24.0,25000000,15409799.0,-9590201.0,0.61639196
Marco Carnesecchi,GK,Atalanta,it Serie A,25.0,30000000,20401664.0,-9598336.0,0.6800554666666667
Jan Oblak,GK,AtlÃ©tico Madrid,es La Liga,32.0,15000000,5371358.5,-9628641.5,0.35809056666666667
Simon Adingra,MF,Monaco,fr Ligue 1,23.0,22000000,12345239.0,-9654761.0,0.5611472272727273
Dwight McNeil,MF,Everton,eng Premier League,25.0,18000000,8306591.0,-9693409.0,0.46147727777777775
Finn Jeltsch,DF,Stuttgart,de Bundesliga,19.0,35000000,25296556.0,-9703444.0,0.7227587428571428
Pedro Neto,MF,Chelsea,eng Premier League,25.0,60000000,50261596.0,-9738404.0,0.8376932666666667
Bart Verbruggen,GK,Brighton,eng Premier League,22.0,40000000,30233712.0,-9766288.0,0.7558428
Kacper Potulski,DF,Mainz 05,de Bundesliga,17.0,18000000,8232357.0,-9767643.0,0.45735316666666664
Brajan Gruda,MF,Brighton,eng Premier League,21.0,28000000,18231096.0,-9768904.0,0.6511105714285714
Federico Dimarco,MF,Inter,it Serie A,27.0,50000000,40219900.0,-9780100.0,0.804398
Nahuel Molina,DF,AtlÃ©tico Madrid,es La Liga,27.0,15000000,5141909.5,-9858090.5,0.34279396666666667
Jules KoundÃ©,DF,Barcelona,es La Liga,26.0,60000000,49998940.0,-10001060.0,0.8333156666666667
Arthur Avom,MF,Lorient,fr Ligue 1,20.0,20000000,9791403.0,-10208597.0,0.48957015
Jon Martin,DF,Real Sociedad,es La Liga,19.0,25000000,14726250.0,-10273750.0,0.58905
Marshall Munetsi,MF,Paris FC,fr Ligue 1,29.0,15000000,4718269.5,-10281730.5,0.3145513
El Chadaille Bitshiabu,DF,RB Leipzig,de Bundesliga,20.0,18000000,7710004.0,-10289996.0,0.4283335555555556
Konstantinos Koulierakis,DF,Wolfsburg,de Bundesliga,21.0,25000000,14696759.0,-10303241.0,0.58787036
Antoine Semenyo,MF,Manchester City,eng Premier League,25.0,80000000,69666680.0,-10333320.0,0.8708335
Bradley Barcola,FW,Paris Saint-Germain,fr Ligue 1,22.0,70000000,59633750.0,-10366248.0,0.8519107428571429
Lucas Bergvall,MF,Tottenham Hotspur,eng Premier League,19.0,35000000,24577444.0,-10422556.0,0.7022126857142857
Noah Atubolu,GK,Freiburg,de Bundesliga,23.0,25000000,14483817.0,-10516183.0,0.57935268
Alejandro Balde,DF,Barcelona,es La Liga,21.0,50000000,39462370.0,-10537632.0,0.78924736
Matthis Abline,FW,Nantes,fr Ligue 1,22.0,20000000,9420486.0,-10579514.0,0.4710243
Yaser Asprilla,FW,Girona,es La Liga,21.0,14000000,3334550.8,-10665449.25,0.23818219642857144
Claudio Echeverri,FW,Girona,es La Liga,19.0,15000000,4305885.5,-10694114.5,0.2870590333333333
Mandela Keita,MF,Parma,it Serie A,23.0,20000000,9167538.0,-10832462.0,0.4583769
Virgil van Dijk,DF,Liverpool,eng Premier League,34.0,15000000,4132014.2,-10867985.75,0.2754676166666667
Jeff Ekhator,FW,Genoa,it Serie A,18.0,18000000,7109016.0,-10890984.0,0.3949453333333333
Mikel Jauregizar,MF,Athletic Club,es La Liga,21.0,30000000,19010280.0,-10989720.0,0.633676
Carlos EspÃ­,FW,Levante,es La Liga,20.0,20000000,8904518.0,-11095482.0,0.4452259
Denzel Dumfries,MF,Inter,it Serie A,29.0,25000000,13870413.0,-11129587.0,0.55481652
Carlos Romero,DF,Espanyol,es La Liga,23.0,25000000,13850400.0,-11149600.0,0.554016
Gianluca Scamacca,FW,Atalanta,it Serie A,26.0,25000000,13822426.0,-11177574.0,0.55289704
Takefusa Kubo,MF,Real Sociedad,es La Liga,24.0,20000000,8801474.0,-11198526.0,0.4400737
Igor Matanovic,FW,Freiburg,de Bundesliga,22.0,22000000,10779751.0,-11220249.0,0.48998868181818184
Cher Ndour,MF,Fiorentina,it Serie A,21.0,20000000,8777978.0,-11222022.0,0.4388989
Christoph Baumgartner,MF,RB Leipzig,de Bundesliga,25.0,40000000,28663332.0,-11336668.0,0.7165833
Donyell Malen,FW,Aston Villa,eng Premier League,26.0,45000000,33609600.0,-11390400.0,0.74688
Chrislain Matsima,DF,Augsburg,de Bundesliga,23.0,22000000,10553261.0,-11446739.0,0.47969368181818184
LoÃ¯s Openda,FW,Juventus,it Serie A,25.0,25000000,13512458.0,-11487542.0,0.54049832
Jan Paul van Hecke,DF,Brighton,eng Premier League,25.0,45000000,33505716.0,-11494284.0,0.7445714666666666
Dan Ndoye,MF,Nottingham Forest,eng Premier League,24.0,32000000,20444244.0,-11555756.0,0.638882625
Tylel Tati,DF,Nantes,fr Ligue 1,17.0,25000000,13374712.0,-11625288.0,0.53498848
Brajan Gruda,MF,RB Leipzig,de Bundesliga,21.0,28000000,16326298.0,-11673702.0,0.5830820714285714
Oumar Solet,DF,Udinese,it Serie A,25.0,23000000,11323055.0,-11676945.0,0.49230673913043477
Benjamin Å eÅ¡ko,FW,Manchester Utd,eng Premier League,22.0,75000000,63276470.0,-11723528.0,0.8436862933333333
Giorgi Mamardashvili,GK,Liverpool,eng Premier League,24.0,28000000,16175719.0,-11824281.0,0.57770425
Brennan Johnson,MF,Tottenham Hotspur,eng Premier League,24.0,30000000,18135688.0,-11864312.0,0.6045229333333333
ValentÃ­n Barco,MF,Strasbourg,fr Ligue 1,21.0,40000000,28091136.0,-11908864.0,0.7022784
Scott McTominay,MF,Napoli,it Serie A,28.0,40000000,27799104.0,-12200896.0,0.6949776
Pape Gueye,MF,Villarreal,es La Liga,26.0,40000000,27604612.0,-12395388.0,0.6901153
David Affengruber,DF,Elche,es La Liga,24.0,20000000,7601663.5,-12398336.5,0.380083175
Anthony Elanga,FW,Newcastle United,eng Premier League,23.0,32000000,19531412.0,-12468588.0,0.610356625
Ezri Konsa,DF,Aston Villa,eng Premier League,27.0,40000000,27503024.0,-12496976.0,0.6875756
Ibrahima KonatÃ©,DF,Liverpool,eng Premier League,26.0,45000000,32501624.0,-12498376.0,0.7222583111111112
Simon Adingra,MF,Sunderland,eng Premier League,23.0,22000000,9426561.0,-12573439.0,0.42848004545454543
Rodrigo Mendoza,MF,Elche,es La Liga,20.0,20000000,7398131.5,-12601868.5,0.369906575
Matteo Ruggeri,DF,AtlÃ©tico Madrid,es La Liga,23.0,28000000,15312468.0,-12687532.0,0.5468738571428572
Alphonso Davies,DF,Bayern Munich,de Bundesliga,24.0,40000000,27305756.0,-12694244.0,0.6826439
Jean MattÃ©o Bahoya,MF,Eintracht Frankfurt,de Bundesliga,20.0,25000000,12238915.0,-12761085.0,0.4895566
Sergi Altimira,MF,Real Betis,es La Liga,23.0,20000000,7153357.5,-12846642.5,0.357667875
Jarell Quansah,DF,Leverkusen,de Bundesliga,22.0,45000000,32134612.0,-12865388.0,0.7141024888888889
Christian Kofane,FW,Leverkusen,de Bundesliga,19.0,40000000,27061760.0,-12938240.0,0.676544
Vanderson,DF,Monaco,fr Ligue 1,24.0,18000000,5023568.5,-12976431.5,0.27908713888888886
Jean-Philippe Mateta,FW,Crystal Palace,eng Premier League,28.0,30000000,17019752.0,-12980248.0,0.5673250666666667
Elye Wahi,FW,Nice,fr Ligue 1,22.0,18000000,5013819.0,-12986181.0,0.2785455
Davide Frattesi,MF,Inter,it Serie A,25.0,22000000,8985816.0,-13014184.0,0.4084461818181818
Marcos Llorente,DF,AtlÃ©tico Madrid,es La Liga,30.0,20000000,6910273.5,-13089726.5,0.345513675
Wael Mohya,MF,Gladbach,de Bundesliga,16.0,17000000,3711597.2,-13288402.75,0.21832925
Iliman Ndiaye,MF,Everton,eng Premier League,25.0,55000000,41697744.0,-13302256.0,0.7581408
Jhon LucumÃ­,DF,Bologna,it Serie A,27.0,22000000,8665945.0,-13334055.0,0.3939065909090909
Jon Gorrotxategi,MF,Real Sociedad,es La Liga,23.0,25000000,11607481.0,-13392519.0,0.46429924
Ladislav KrejÄÃ­,DF,Wolves,eng Premier League,26.0,22000000,8596727.0,-13403273.0,0.39076031818181817
Yoane Wissa,FW,Newcastle United,eng Premier League,28.0,25000000,11437663.0,-13562337.0,0.45750652
Arnaud Kalimuendo,FW,Eintracht Frankfurt,de Bundesliga,23.0,25000000,11418830.0,-13581170.0,0.4567532
Moise Kean,FW,Fiorentina,it Serie A,25.0,32000000,18146032.0,-13853968.0,0.5670635
Noa Lang,FW,Napoli,it Serie A,26.0,22000000,8109527.5,-13890472.5,0.3686148863636364
Joshua Kimmich,MF,Bayern Munich,de Bundesliga,30.0,35000000,21090800.0,-13909200.0,0.6025942857142857
Marcus Rashford,MF,Barcelona,es La Liga,27.0,40000000,26061700.0,-13938300.0,0.6515425
Denis Zakaria,DF,Monaco,fr Ligue 1,28.0,25000000,11020157.0,-13979843.0,0.44080628
Quinten Timber,MF,Marseille,fr Ligue 1,24.0,25000000,10977402.0,-14022598.0,0.43909608
David Neres,FW,Napoli,it Serie A,28.0,23000000,8938994.0,-14061006.0,0.38865191304347824
Jarrad Branthwaite,DF,Everton,eng Premier League,23.0,40000000,25909092.0,-14090908.0,0.6477273
Hugo Larsson,MF,Eintracht Frankfurt,de Bundesliga,21.0,28000000,13905166.0,-14094834.0,0.4966130714285714
Endrick,FW,Lyon,fr Ligue 1,19.0,40000000,25782892.0,-14217108.0,0.6445723
Jonathan Rowe,MF,Bologna,it Serie A,22.0,28000000,13709890.0,-14290110.0,0.48963892857142854
Hugo Ekitike,FW,Liverpool,eng Premier League,23.0,80000000,65668484.0,-14331516.0,0.82085605
JÃ¸rgen Strand Larsen,FW,Crystal Palace,eng Premier League,25.0,40000000,25586492.0,-14413508.0,0.6396623
Dean Henderson,GK,Crystal Palace,eng Premier League,28.0,28000000,13341946.0,-14658054.0,0.4764980714285714
Rayan AÃ¯t-Nouri,DF,Manchester City,eng Premier League,24.0,40000000,25329048.0,-14670952.0,0.6332262
Yuito Suzuki,MF,Freiburg,de Bundesliga,23.0,24000000,9246403.0,-14753597.0,0.38526679166666666
Folarin Balogun,FW,Monaco,fr Ligue 1,24.0,40000000,25140900.0,-14859100.0,0.6285225
Ben White,DF,Arsenal,eng Premier League,27.0,30000000,15133957.0,-14866043.0,0.5044652333333334
Christian Pulisic,FW,Milan,it Serie A,26.0,40000000,24941304.0,-15058696.0,0.6235326
Oihan Sancet,MF,Athletic Club,es La Liga,25.0,25000000,9916916.0,-15083084.0,0.39667664
Martin Ã˜degaard,MF,Arsenal,eng Premier League,26.0,65000000,49902904.0,-15097096.0,0.7677369846153846
Archie Gray,MF,Tottenham Hotspur,eng Premier League,19.0,35000000,19657512.0,-15342488.0,0.5616432
Andrey Santos,MF,Chelsea,eng Premier League,21.0,40000000,24615772.0,-15384228.0,0.6153943
Arthur Vermeeren,MF,Marseille,fr Ligue 1,20.0,20000000,4589868.5,-15410131.5,0.229493425
Maxence Lacroix,DF,Crystal Palace,eng Premier League,25.0,50000000,34566796.0,-15433204.0,0.69133592
Murillo,DF,Nottingham Forest,eng Premier League,23.0,50000000,34479876.0,-15520124.0,0.68959752
Strahinja PavloviÄ‡,DF,Milan,it Serie A,24.0,40000000,24296992.0,-15703008.0,0.6074248
Mohamed Salah,MF,Liverpool,eng Premier League,33.0,22000000,6284937.0,-15715063.0,0.28567895454545456
Zion Suzuki,GK,Parma,it Serie A,22.0,20000000,4265716.5,-15734283.5,0.213285825
Piero HincapiÃ©,DF,Arsenal,eng Premier League,23.0,50000000,34255956.0,-15744044.0,0.68511912
Honest Ahanor,DF,Atalanta,it Serie A,17.0,30000000,14106345.0,-15893655.0,0.4702115
Mikel Oyarzabal,FW,Real Sociedad,es La Liga,28.0,25000000,9006784.0,-15993216.0,0.36027136
Unai SimÃ³n,GK,Athletic Club,es La Liga,28.0,22000000,5946430.5,-16053569.5,0.2702922954545455
Eduardo Camavinga,MF,Real Madrid,es La Liga,22.0,50000000,33784420.0,-16215580.0,0.6756884
Mario Gila,DF,Lazio,it Serie A,24.0,30000000,13744477.0,-16255523.0,0.45814923333333335
Marc Pubill,DF,AtlÃ©tico Madrid,es La Liga,22.0,35000000,18555460.0,-16444540.0,0.530156
Enzo FernÃ¡ndez,MF,Chelsea,eng Premier League,24.0,90000000,73452130.0,-16547872.0,0.8161347555555556
Raphinha,MF,Barcelona,es La Liga,28.0,70000000,53370080.0,-16629920.0,0.7624297142857143
Warren ZaÃ¯re-Emery,DF,Paris Saint-Germain,fr Ligue 1,19.0,80000000,62915556.0,-17084444.0,0.78644445
Giorgio Scalvini,DF,Atalanta,it Serie A,21.0,38000000,20784500.0,-17215500.0,0.5469605263157895
Curtis Jones,MF,Liverpool,eng Premier League,24.0,35000000,17777652.0,-17222348.0,0.5079329142857143
MattÃ©o Guendouzi,MF,Lazio,it Serie A,26.0,27000000,9773640.0,-17226360.0,0.3619866666666667
Gregor Kobel,GK,Dortmund,de Bundesliga,27.0,40000000,22751328.0,-17248672.0,0.5687832
Mohammed Kudus,MF,Tottenham Hotspur,eng Premier League,24.0,50000000,32750788.0,-17249212.0,0.65501576
Ryan Gravenberch,MF,Liverpool,eng Premier League,23.0,80000000,62701836.0,-17298164.0,0.78377295
Antoine Semenyo,MF,Bournemouth,eng Premier League,25.0,80000000,62445356.0,-17554644.0,0.78056695
Ardon Jashari,MF,Milan,it Serie A,23.0,25000000,7163536.0,-17836464.0,0.28654144
Lisandro MartÃ­nez,DF,Manchester Utd,eng Premier League,27.0,40000000,22135916.0,-17864084.0,0.5533979
Rudy Matondo,MF,Auxerre,fr Ligue 1,17.0,20000000,2131372.2,-17868627.75,0.1065686125
Bruno Fernandes,MF,Manchester Utd,eng Premier League,30.0,35000000,16794856.0,-18205144.0,0.4798530285714286
Leny Yoro,DF,Manchester Utd,eng Premier League,19.0,50000000,31659832.0,-18340168.0,0.63319664
Brahim DÃ­az,MF,Real Madrid,es La Liga,25.0,35000000,16538861.0,-18461139.0,0.4725388857142857
Karim Adeyemi,MF,Dortmund,de Bundesliga,23.0,40000000,21511536.0,-18488464.0,0.5377884
Jorrel Hato,DF,Chelsea,eng Premier League,19.0,40000000,21174556.0,-18825444.0,0.5293639
Nick Woltemade,FW,Newcastle United,eng Premier League,23.0,55000000,35846700.0,-19153300.0,0.6517581818181818
DÃ¡vid Hancko,DF,AtlÃ©tico Madrid,es La Liga,27.0,35000000,15487648.0,-19512352.0,0.44250422857142857
Micky van de Ven,DF,Tottenham Hotspur,eng Premier League,24.0,50000000,30462528.0,-19537472.0,0.60925056
Marco Palestra,MF,Cagliari,it Serie A,20.0,35000000,15422001.0,-19577999.0,0.4406286
Arda GÃ¼ler,MF,Real Madrid,es La Liga,20.0,90000000,70355580.0,-19644416.0,0.7817287111111111
Federico Valverde,MF,Real Madrid,es La Liga,27.0,90000000,70110840.0,-19889160.0,0.7790093333333333
Conor Gallagher,MF,AtlÃ©tico Madrid,es La Liga,25.0,32000000,12091437.0,-19908563.0,0.37785740625
JoÃ£o Gomes,MF,Wolves,eng Premier League,24.0,40000000,20035588.0,-19964412.0,0.5008897
NicolÃ² Rovella,MF,Lazio,it Serie A,23.0,23000000,2662257.5,-20337742.5,0.11575032608695653
RÃºben Dias,DF,Manchester City,eng Premier League,28.0,55000000,34587636.0,-20412364.0,0.6288661090909091
Vitor Reis,DF,Girona,es La Liga,19.0,30000000,9440397.0,-20559603.0,0.3146799
DuÅ¡an VlahoviÄ‡,FW,Juventus,it Serie A,25.0,35000000,14347822.0,-20652178.0,0.4099377714285714
Manu KonÃ©,MF,Roma,it Serie A,24.0,50000000,29036408.0,-20963592.0,0.58072816
JoÅ¡ko Gvardiol,DF,Manchester City,eng Premier League,23.0,70000000,48982144.0,-21017856.0,0.6997449142857143
Malick Fofana,MF,Lyon,fr Ligue 1,20.0,30000000,8808721.0,-21191279.0,0.2936240333333333
Said El Mala,FW,KÃ¶ln,de Bundesliga,18.0,45000000,23583164.0,-21416836.0,0.5240703111111111
Alex Baena,MF,AtlÃ©tico Madrid,es La Liga,24.0,40000000,18535476.0,-21464524.0,0.4633869
Angelo Stiller,MF,Stuttgart,de Bundesliga,24.0,45000000,23386076.0,-21613924.0,0.5196905777777778
Rayan Cherki,MF,Manchester City,eng Premier League,21.0,90000000,68069080.0,-21930920.0,0.7563231111111111
Lamine Camara,MF,Monaco,fr Ligue 1,21.0,40000000,17967528.0,-22032472.0,0.4491882
Nico Williams,MF,Athletic Club,es La Liga,23.0,40000000,17381244.0,-22618756.0,0.4345311
Kai Havertz,FW,Arsenal,eng Premier League,26.0,55000000,32316672.0,-22683328.0,0.5875758545454546
Nathaniel Brown,MF,Eintracht Frankfurt,de Bundesliga,22.0,40000000,17301628.0,-22698372.0,0.4325407
Reece James,DF,Chelsea,eng Premier League,25.0,60000000,37237788.0,-22762212.0,0.6206298
Castello Lukeba,DF,RB Leipzig,de Bundesliga,22.0,50000000,27231384.0,-22768616.0,0.54462768
Omar Marmoush,FW,Manchester City,eng Premier League,26.0,50000000,27047980.0,-22952020.0,0.5409596
Myles Lewis-Skelly,MF,Arsenal,eng Premier League,18.0,45000000,21549688.0,-23450312.0,0.47888195555555557
Phil Foden,MF,Manchester City,eng Premier League,25.0,70000000,46420670.0,-23579328.0,0.6631524571428571
Cristian Romero,DF,Tottenham Hotspur,eng Premier League,27.0,45000000,21358468.0,-23641532.0,0.47463262222222224
Anthony Gordon,FW,Newcastle United,eng Premier League,24.0,65000000,41088020.0,-23911980.0,0.6321233846153846
Maghnes Akliouche,MF,Monaco,fr Ligue 1,23.0,50000000,25815220.0,-24184780.0,0.5163044
Johan Manzambi,MF,Freiburg,de Bundesliga,19.0,50000000,25786432.0,-24213568.0,0.51572864
Marquinhos,DF,Paris Saint-Germain,fr Ligue 1,31.0,28000000,3709361.0,-24290639.0,0.13247717857142857
Jeremy Doku,MF,Manchester City,eng Premier League,23.0,75000000,50344780.0,-24655220.0,0.6712637333333333
Ademola Lookman,FW,AtlÃ©tico Madrid,es La Liga,27.0,40000000,15182037.0,-24817963.0,0.379550925
Morgan Rogers,MF,Aston Villa,eng Premier League,23.0,90000000,65160308.0,-24839692.0,0.7240034222222222
Gabriel Martinelli,FW,Arsenal,eng Premier League,24.0,45000000,20124596.0,-24875404.0,0.44721324444444444
Marc Cucurella,DF,Chelsea,eng Premier League,27.0,50000000,24951152.0,-25048848.0,0.49902304
Yan DiomandÃ©,FW,RB Leipzig,de Bundesliga,18.0,90000000,64835868.0,-25164132.0,0.7203985333333334
Pablo Barrios,MF,AtlÃ©tico Madrid,es La Liga,22.0,55000000,28800828.0,-26199172.0,0.5236514181818182
JÃ¸rgen Strand Larsen,FW,Wolves,eng Premier League,25.0,40000000,13377417.0,-26622583.0,0.334435425
AurÃ©lien TchouamÃ©ni,MF,Real Madrid,es La Liga,25.0,70000000,43085750.0,-26914248.0,0.6155107428571429
Kaishu Sano,MF,Mainz 05,de Bundesliga,24.0,40000000,13038301.0,-26961699.0,0.325957525
Ademola Lookman,FW,Atalanta,it Serie A,27.0,40000000,11761051.0,-28238949.0,0.294026275
Pau CubarsÃ­,DF,Barcelona,es La Liga,18.0,80000000,51726772.0,-28273228.0,0.64658465
Rodrygo,MF,Real Madrid,es La Liga,24.0,45000000,16672424.0,-28327576.0,0.3704983111111111
Can Uzun,MF,Eintracht Frankfurt,de Bundesliga,19.0,45000000,16610244.0,-28389756.0,0.36911653333333333
Alexis Mac Allister,MF,Liverpool,eng Premier League,26.0,70000000,41555148.0,-28444852.0,0.5936449714285714
